initial_x,initial_y,yield_curve_pc1_risk_factor,yield_curve_pc2_risk_factor,yield_curve_pc3_risk_factor,stock_vola_risk_factor,credit_default_rf,mortality_risk_factor,base_lapse_risk_factor,mass_lapse_risk_factor
0.0019988670076571,-0.0003888215064603,0.109874837085015,0.0170451237978623,-0.0005985171223128,0.0800786571416503,0.943816028922017,1.00361014999716,0.970811752372762,0.905991582981644
-0.0105407248016986,0.0095377459773256,0.153113490966635,-0.0274196437292394,-0.0125758558758373,0.0193366837701095,0.989809616635144,1.07417038794512,1.15369896695605,0.987649609877439
0.0028919017096947,-0.0003290612303667,-0.0338662590621031,-0.0010831949561093,0.0123923706043901,0.0267444220910685,0.932341250509385,1.03954872103342,1.1293259733342,0.960581834382818
0.0128958125779069,-0.0188300762959354,-0.0471687910706312,0.0129396014574327,0.0132852040003752,0.0413112994301744,0.999467336999934,1.09943479270473,0.907925644745067,0.957590091583133
-0.0048889091148324,0.0051293188335312,-0.140599266912322,-0.0122647355069301,-0.0097258915826947,-0.0314646537926573,0.88843417040343,0.987203404558215,0.725340293442024,0.897859374159145
0.0015091459877272,-0.0031796675538627,0.0783238075689416,-0.0105213810600815,-0.0047058158123609,-0.001901310682109,0.98492441848041,1.06380788064817,1.32522293769202,0.858931446975695
0.0083038288440543,-0.0122200359892688,0.0323725689851458,0.038812487399937,-0.0135129855202016,0.0477019734510922,0.959962903229269,0.94520930581333,1.26844404808404,0.961513451523052
-0.0089288029413324,0.0117859489736892,-0.0919241029013875,-0.0153877846629919,-0.0248848709748139,-0.192951802121203,0.830028070528154,1.07959210513112,0.856703885396569,0.893260751373858
0.010543920080633,-0.0108080636923491,-0.0991941584811196,0.025005773780414,0.0099725496913282,-0.00658821405006,0.970190267171053,1.02018005927502,1.14665913279582,0.962968743448313
-0.0084144211337737,0.0144013644584668,-0.0479043034576296,-0.0087237399486751,0.0249362268722926,0.0794759589852616,0.953705458383839,1.11553414867481,0.855623047875207,0.963594305172082
0.0035731565893125,-0.005381373532319,-0.0492862967519622,0.0037132185458175,-0.0382801960133599,-0.0344900859869772,0.980416147131873,0.935264307398413,1.0836938996278,0.908269063258029
